product_key;product_category_name;product_category_name_english;category_label;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
product_id_a5f01e6fc5bb97c6;informatica_acessorios;computers_accessories;computers_accessories;42.0;399.0;1.0;740.0;26.0;15.0;19.0
product_id_a5f3d3bb12dd66d2;relogios_presentes;watches_gifts;watches_gifts;42.0;689.0;1.0;425.0;18.0;8.0;12.0
product_id_a5f56d9e40f86fb9;moveis_decoracao;furniture_decor;furniture_decor;49.0;1749.0;3.0;4200.0;105.0;3.0;70.0
product_id_a5f7e6ef8f39b1c0;relogios_presentes;watches_gifts;watches_gifts;34.0;375.0;1.0;115.0;17.0;9.0;11.0
product_id_a5f93a116f79a1a2;relogios_presentes;watches_gifts;watches_gifts;52.0;560.0;1.0;300.0;16.0;11.0;11.0
product_id_a5ffcbfeed33690d;esporte_lazer;sports_leisure;sports_leisure;46.0;1105.0;1.0;2800.0;28.0;23.0;23.0
product_id_a606b00ca72fde90;ferramentas_jardim;garden_tools;garden_tools;48.0;1658.0;1.0;6800.0;60.0;20.0;40.0
product_id_a60746e8ea1b83d7;beleza_saude;health_beauty;health_beauty;56.0;2430.0;2.0;200.0;18.0;6.0;15.0
product_id_a609de999081ad29;eletronicos;electronics;electronics;54.0;336.0;1.0;200.0;43.0;9.0;16.0
product_id_a60aa59c41c49cf2;informatica_acessorios;computers_accessories;computers_accessories;33.0;465.0;2.0;150.0;22.0;16.0;16.0
product_id_a60b942665606542;esporte_lazer;sports_leisure;sports_leisure;59.0;1735.0;5.0;1550.0;40.0;20.0;20.0
product_id_a6112bf0a7ec5b3e;papelaria;stationery;stationery;18.0;346.0;2.0;150.0;16.0;5.0;15.0
product_id_a614d3ed1e249ded;esporte_lazer;sports_leisure;sports_leisure;26.0;1465.0;1.0;1032.0;17.0;15.0;16.0
product_id_a615e4aa6b8eb42b;automotivo;auto;auto;47.0;293.0;3.0;50.0;20.0;4.0;16.0
product_id_a61acb63b44df684;brinquedos;toys;toys;48.0;236.0;1.0;600.0;45.0;15.0;35.0
product_id_a61b150f865e64c9;telefonia;telephony;telephony;59.0;776.0;6.0;200.0;17.0;4.0;12.0
product_id_a61d5aafff257469;dvds_blu_ray;dvds_blu_ray;dvds_blu_ray;40.0;747.0;1.0;150.0;20.0;2.0;14.0
product_id_a61dabe2389cc9b3;automotivo;auto;auto;58.0;1658.0;3.0;200.0;25.0;7.0;12.0
product_id_a620e0ba06c78dd4;livros_interesse_geral;books_general_interest;books_general_interest;21.0;1882.0;1.0;1600.0;25.0;6.0;18.0
product_id_a6249988f354e0a9;malas_acessorios;luggage_accessories;luggage_accessories;32.0;1064.0;5.0;2900.0;40.0;55.0;30.0
product_id_a62584de119dc2f1;cama_mesa_banho;bed_bath_table;bed_bath_table;54.0;187.0;3.0;1500.0;45.0;15.0;35.0
product_id_a6260566e9462e48;informatica_acessorios;computers_accessories;computers_accessories;45.0;923.0;1.0;875.0;35.0;16.0;12.0
product_id_a62893456984b6c6;papelaria;stationery;stationery;21.0;286.0;1.0;150.0;35.0;27.0;27.0
product_id_a628c1b093a0f1ab;esporte_lazer;sports_leisure;sports_leisure;44.0;578.0;3.0;200.0;20.0;10.0;20.0
product_id_a62b908bd98fd3cb;informatica_acessorios;computers_accessories;computers_accessories;38.0;423.0;1.0;820.0;23.0;16.0;15.0
product_id_a62df577b85570f8;beleza_saude;health_beauty;health_beauty;47.0;1346.0;2.0;500.0;20.0;8.0;20.0
product_id_a62e51abdc5895e9;utilidades_domesticas;housewares;housewares;51.0;593.0;1.0;350.0;54.0;27.0;39.0
product_id_a62eca9a3fce679b;automotivo;auto;auto;53.0;2126.0;1.0;250.0;24.0;18.0;18.0
product_id_a62fb7e6bdbdfb87;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;52.0;1399.0;2.0;250.0;16.0;2.0;11.0
product_id_a6302fd4ade88a46;eletronicos;electronics;electronics;55.0;287.0;3.0;10550.0;30.0;105.0;20.0
product_id_a63190d982407368;moveis_escritorio;office_furniture;office_furniture;59.0;1253.0;1.0;8075.0;52.0;51.0;17.0
product_id_a63237b3f783b962;construcao_ferramentas_seguranca;construction_tools_safety;construction_tools_safety;57.0;230.0;2.0;1850.0;37.0;10.0;26.0
product_id_a634c3caf47017bd;utilidades_domesticas;housewares;housewares;50.0;554.0;4.0;9900.0;105.0;12.0;40.0
product_id_a634eeba82aa1a68;ferramentas_jardim;garden_tools;garden_tools;32.0;348.0;5.0;2550.0;42.0;8.0;19.0
product_id_a635f5da9ba5975d;utilidades_domesticas;housewares;housewares;40.0;215.0;2.0;350.0;24.0;29.0;16.0
product_id_a6363ba84eb2738f;utilidades_domesticas;housewares;housewares;51.0;583.0;1.0;1300.0;38.0;27.0;16.0
product_id_a636473bcb44abb5;brinquedos;toys;toys;48.0;135.0;1.0;10550.0;65.0;7.0;45.0
product_id_a6364916194b93f8;moveis_sala;furniture_living_room;furniture_living_room;53.0;1054.0;2.0;1750.0;26.0;8.0;17.0
product_id_a637e57854ade73d;beleza_saude;health_beauty;health_beauty;58.0;1692.0;4.0;300.0;18.0;10.0;14.0
product_id_a63a8909a6d9ba56;papelaria;stationery;stationery;38.0;316.0;4.0;250.0;51.0;15.0;15.0
product_id_a63c8c6f64ea2e75;esporte_lazer;sports_leisure;sports_leisure;54.0;1165.0;1.0;700.0;20.0;26.0;11.0
product_id_a63fae059dd33735;moveis_decoracao;furniture_decor;furniture_decor;57.0;727.0;1.0;5050.0;35.0;10.0;35.0
product_id_a64071016a6fa618;automotivo;auto;auto;47.0;2031.0;1.0;4725.0;40.0;25.0;30.0
product_id_a64167b3feda5e35;utilidades_domesticas;housewares;housewares;57.0;1513.0;1.0;875.0;21.0;21.0;21.0
product_id_a64540babbecf40d;beleza_saude;health_beauty;health_beauty;56.0;1979.0;3.0;550.0;16.0;7.0;24.0
product_id_a6473348f5fdb808;utilidades_domesticas;housewares;housewares;38.0;193.0;1.0;11350.0;43.0;35.0;34.0
product_id_a64b3dd897de09a7;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;57.0;224.0;2.0;100.0;16.0;6.0;13.0
product_id_a64bd6d5b633d299;relogios_presentes;watches_gifts;watches_gifts;54.0;354.0;1.0;700.0;16.0;2.0;11.0
product_id_a64be4158b47cc7f;automotivo;auto;auto;44.0;610.0;4.0;1300.0;32.0;50.0;27.0
product_id_a64d37eff2b39755;livros_tecnicos;books_technical;books_technical;57.0;440.0;1.0;450.0;23.0;2.0;16.0
product_id_a64dffcb39cb42e4;moveis_sala;furniture_living_room;furniture_living_room;33.0;328.0;2.0;6050.0;55.0;14.0;47.0
product_id_a64ea909916aae69;construcao_ferramentas_construcao;construction_tools_construction;construction_tools_construction;60.0;1988.0;3.0;450.0;16.0;14.0;11.0
product_id_a64ffc248bfbf877;automotivo;auto;auto;29.0;1641.0;3.0;100.0;16.0;16.0;16.0
product_id_a650a4dbb83e55c6;livros_interesse_geral;books_general_interest;books_general_interest;41.0;626.0;1.0;400.0;27.0;3.0;19.0
product_id_a6546698c18d52cd;esporte_lazer;sports_leisure;sports_leisure;56.0;167.0;6.0;3150.0;30.0;27.0;26.0
product_id_a657e64af627f174;moveis_decoracao;furniture_decor;furniture_decor;56.0;297.0;2.0;950.0;100.0;5.0;20.0
product_id_a658645684eab504;ferramentas_jardim;garden_tools;garden_tools;48.0;182.0;2.0;1600.0;17.0;17.0;78.0
product_id_a65d228ea23efed9;utilidades_domesticas;housewares;housewares;40.0;335.0;2.0;2150.0;41.0;20.0;27.0
product_id_a665bdc68464cf7e;automotivo;auto;auto;39.0;381.0;1.0;700.0;21.0;9.0;12.0
product_id_a668a62c3dd64691;utilidades_domesticas;housewares;housewares;55.0;1319.0;2.0;2400.0;102.0;20.0;31.0
product_id_a66bd9b832929c52;automotivo;auto;auto;42.0;715.0;2.0;700.0;17.0;21.0;11.0
product_id_a66da360e22a0012;informatica_acessorios;computers_accessories;computers_accessories;36.0;1437.0;1.0;92.0;18.0;17.0;12.0
product_id_a671bf2317d41757;papelaria;stationery;stationery;30.0;672.0;1.0;1050.0;30.0;30.0;30.0
product_id_a678b75cba657fc4;consoles_games;consoles_games;consoles_games;44.0;1339.0;2.0;700.0;20.0;15.0;20.0
product_id_a679213c702acf8b;moveis_decoracao;furniture_decor;furniture_decor;46.0;2600.0;1.0;600.0;16.0;2.0;11.0
product_id_a67c08ab42b203b6;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;54.0;267.0;1.0;250.0;16.0;10.0;12.0
product_id_a67ddabc62d725d8;moveis_decoracao;furniture_decor;furniture_decor;59.0;1963.0;4.0;1300.0;69.0;11.0;11.0
product_id_a68214ebf980df7d;perfumaria;perfumery;perfumery;47.0;159.0;1.0;390.0;22.0;11.0;16.0
product_id_a68385c4981a9333;beleza_saude;health_beauty;health_beauty;58.0;1984.0;1.0;500.0;16.0;15.0;15.0
product_id_a6842839f84ee6d8;beleza_saude;health_beauty;health_beauty;28.0;166.0;2.0;300.0;23.0;7.0;12.0
product_id_a6853daeb8a0a8d4;esporte_lazer;sports_leisure;sports_leisure;57.0;649.0;1.0;213.0;16.0;10.0;13.0
product_id_a6885907c6e6ee9f;casa_construcao;home_construction;home_construction;35.0;504.0;1.0;12250.0;20.0;30.0;20.0
product_id_a68d73c65d5052f1;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;52.0;1431.0;1.0;200.0;16.0;2.0;11.0
product_id_a68e3ddd12d91516;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;50.0;731.0;1.0;350.0;16.0;2.0;20.0
product_id_a68f633ff01dd8f2;bebes;baby;baby;63.0;60.0;1.0;200.0;30.0;20.0;30.0
product_id_a6905d47d789ec5f;utilidades_domesticas;housewares;housewares;52.0;265.0;1.0;9100.0;38.0;28.0;33.0
product_id_a695516aacc64f2c;instrumentos_musicais;musical_instruments;musical_instruments;37.0;256.0;1.0;350.0;16.0;16.0;16.0
product_id_a6955f3040bdf027;informatica_acessorios;computers_accessories;computers_accessories;45.0;311.0;2.0;300.0;20.0;20.0;20.0
product_id_a695e0ddaac1c6b8;moveis_decoracao;furniture_decor;furniture_decor;51.0;1244.0;3.0;700.0;35.0;20.0;35.0
product_id_a6994e7ac8fa9881;construcao_ferramentas_ferramentas;costruction_tools_tools;costruction_tools_tools;46.0;514.0;1.0;3200.0;30.0;20.0;19.0
product_id_a69a32f77807c961;esporte_lazer;sports_leisure;sports_leisure;59.0;1423.0;2.0;6500.0;20.0;20.0;20.0
product_id_a69aa62d4ea491d6;eletroportateis;small_appliances;small_appliances;47.0;760.0;2.0;11700.0;60.0;40.0;40.0
product_id_a69cbbf4e339b279;esporte_lazer;sports_leisure;sports_leisure;28.0;828.0;1.0;500.0;25.0;25.0;25.0
product_id_a69ec78e9d3461f3;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;46.0;128.0;7.0;350.0;16.0;2.0;20.0
product_id_a6a2c980124dbe51;;;unknown;;;;200.0;16.0;2.0;20.0
product_id_a6a9ab4c91a7de42;relogios_presentes;watches_gifts;watches_gifts;58.0;401.0;2.0;200.0;16.0;2.0;20.0
product_id_a6b0f7f42512951c;telefonia_fixa;fixed_telephony;fixed_telephony;27.0;1217.0;1.0;455.0;36.0;18.0;27.0
product_id_a6b6673e38f83437;cama_mesa_banho;bed_bath_table;bed_bath_table;55.0;981.0;4.0;1550.0;33.0;8.0;22.0
product_id_a6bd39530748a106;moveis_decoracao;furniture_decor;furniture_decor;63.0;254.0;2.0;2250.0;48.0;12.0;40.0
product_id_a6bd3d16b9181d8b;beleza_saude;health_beauty;health_beauty;41.0;1023.0;1.0;550.0;19.0;12.0;13.0
product_id_a6bdc3a3a3522223;cama_mesa_banho;bed_bath_table;bed_bath_table;56.0;124.0;2.0;1100.0;95.0;8.0;50.0
product_id_a6be5d88e0f719cc;beleza_saude;health_beauty;health_beauty;56.0;737.0;1.0;361.0;16.0;17.0;15.0
product_id_a6bebcfe67dae7a2;utilidades_domesticas;housewares;housewares;54.0;1942.0;1.0;10975.0;46.0;46.0;45.0
product_id_a6c9f4aad2fe9855;bebes;baby;baby;58.0;603.0;2.0;600.0;20.0;30.0;30.0
product_id_a6cc8a1b6eb9b828;esporte_lazer;sports_leisure;sports_leisure;40.0;437.0;1.0;288.0;23.0;12.0;17.0
product_id_a6cd5e9b5a2ab5db;beleza_saude;health_beauty;health_beauty;50.0;443.0;1.0;500.0;23.0;5.0;11.0
product_id_a6ce82dd74bb1b3a;telefonia;telephony;telephony;25.0;287.0;1.0;75.0;19.0;3.0;11.0
product_id_a6d2f55c1a91617c;telefonia;telephony;telephony;60.0;982.0;4.0;450.0;19.0;12.0;14.0
product_id_a6d6045c7a1ce0fb;cama_mesa_banho;bed_bath_table;bed_bath_table;41.0;451.0;1.0;1000.0;70.0;20.0;50.0
product_id_a6d993b89397ac22;cool_stuff;cool_stuff;cool_stuff;33.0;658.0;1.0;1400.0;42.0;25.0;15.0
product_id_a6da12284ea9b886;beleza_saude;health_beauty;health_beauty;44.0;937.0;1.0;350.0;19.0;12.0;13.0
product_id_a6dcdc43a9573fc0;esporte_lazer;sports_leisure;sports_leisure;41.0;1341.0;1.0;2400.0;16.0;16.0;16.0
product_id_a6de5f01baae7e88;bebes;baby;baby;49.0;1162.0;1.0;100.0;16.0;2.0;11.0
product_id_a6e14f352b63ffa4;livros_tecnicos;books_technical;books_technical;42.0;2115.0;1.0;450.0;16.0;2.0;23.0
product_id_a6e2b2f2e4acb698;moveis_decoracao;furniture_decor;furniture_decor;40.0;94.0;5.0;200.0;16.0;5.0;20.0
product_id_a6e998b81a780fa8;cama_mesa_banho;bed_bath_table;bed_bath_table;54.0;192.0;1.0;900.0;44.0;2.0;36.0
product_id_a6ea24da282c6ba9;papelaria;stationery;stationery;49.0;483.0;2.0;550.0;20.0;20.0;20.0
product_id_a6ecb27e7c8e0d87;automotivo;auto;auto;49.0;1101.0;1.0;2100.0;28.0;32.0;38.0
product_id_a6ee64563adf81ee;casa_construcao;home_construction;home_construction;57.0;904.0;5.0;500.0;17.0;26.0;17.0
product_id_a6ef4a6a72b4b498;moveis_decoracao;furniture_decor;furniture_decor;51.0;676.0;1.0;3900.0;35.0;23.0;35.0
product_id_a6f896b6e156394a;esporte_lazer;sports_leisure;sports_leisure;59.0;628.0;1.0;250.0;19.0;6.0;16.0
product_id_a6f99a4abde496ef;informatica_acessorios;computers_accessories;computers_accessories;59.0;3723.0;1.0;750.0;16.0;9.0;12.0
product_id_a6fb7e43ce5b5be5;beleza_saude;health_beauty;health_beauty;46.0;1005.0;1.0;750.0;25.0;13.0;14.0
product_id_a6fcbc6be6d4a21d;automotivo;auto;auto;44.0;1131.0;1.0;250.0;30.0;11.0;16.0
product_id_a6fe349dafb5e676;informatica_acessorios;computers_accessories;computers_accessories;57.0;900.0;3.0;13900.0;45.0;15.0;24.0
product_id_a6ff49d6fd51b393;livros_importados;books_imported;books_imported;40.0;289.0;1.0;1000.0;29.0;3.0;21.0
product_id_a700ee279a2f7165;utilidades_domesticas;housewares;housewares;27.0;868.0;3.0;500.0;17.0;9.0;17.0
product_id_a701196493953996;informatica_acessorios;computers_accessories;computers_accessories;46.0;441.0;1.0;540.0;39.0;8.0;21.0
product_id_a70156f065c168ca;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;53.0;133.0;5.0;150.0;16.0;9.0;11.0
product_id_a7018139a6cf5ef3;bebes;baby;baby;29.0;764.0;1.0;340.0;19.0;22.0;17.0
product_id_a703c8f19bde54ef;ferramentas_jardim;garden_tools;garden_tools;59.0;409.0;1.0;3750.0;35.0;40.0;30.0
product_id_a70579e8bd7bc10c;cama_mesa_banho;bed_bath_table;bed_bath_table;58.0;137.0;3.0;500.0;24.0;10.0;27.0
product_id_a7077c1a6f9cdd3b;construcao_ferramentas_jardim;costruction_tools_garden;costruction_tools_garden;26.0;1221.0;2.0;300.0;25.0;16.0;16.0
product_id_a7084cf16c27b816;papelaria;stationery;stationery;45.0;758.0;1.0;400.0;31.0;2.0;22.0
product_id_a70872e441ca18b1;esporte_lazer;sports_leisure;sports_leisure;47.0;1344.0;1.0;4650.0;36.0;31.0;31.0
product_id_a70a11b3f2cf4d3d;esporte_lazer;sports_leisure;sports_leisure;60.0;974.0;5.0;250.0;30.0;8.0;20.0
product_id_a70ab61ec6827530;ferramentas_jardim;garden_tools;garden_tools;60.0;656.0;1.0;575.0;20.0;20.0;20.0
product_id_a70e27b6c07dba22;alimentos;food;food;53.0;186.0;1.0;1213.0;36.0;12.0;31.0
product_id_a70f2d26d13b812e;moveis_decoracao;furniture_decor;furniture_decor;55.0;1750.0;3.0;2200.0;105.0;3.0;70.0
product_id_a7110e1d0983ec8d;beleza_saude;health_beauty;health_beauty;44.0;1253.0;1.0;200.0;17.0;10.0;14.0
product_id_a714e966767ca032;informatica_acessorios;computers_accessories;computers_accessories;47.0;1991.0;3.0;484.0;18.0;11.0;15.0
product_id_a716b49cc96a7268;construcao_ferramentas_jardim;costruction_tools_garden;costruction_tools_garden;55.0;2039.0;6.0;190.0;21.0;7.0;15.0
product_id_a71d45faf1e19a89;moveis_decoracao;furniture_decor;furniture_decor;60.0;772.0;1.0;650.0;16.0;15.0;13.0
product_id_a71e2829c034bd9d;livros_interesse_geral;books_general_interest;books_general_interest;34.0;486.0;1.0;600.0;23.0;7.0;16.0
product_id_a71f40316b4ba4a5;relogios_presentes;watches_gifts;watches_gifts;50.0;402.0;2.0;1825.0;28.0;4.0;26.0
product_id_a71f5dba3985c1f7;moveis_escritorio;office_furniture;office_furniture;40.0;2137.0;1.0;10850.0;58.0;28.0;58.0
product_id_a72170e2f6f29991;bebes;baby;baby;59.0;663.0;3.0;1263.0;40.0;18.0;32.0
product_id_a7249e9c8c47ac3d;beleza_saude;health_beauty;health_beauty;41.0;864.0;1.0;300.0;19.0;12.0;13.0
product_id_a72580776e35b7ad;beleza_saude;health_beauty;health_beauty;58.0;860.0;1.0;1550.0;16.0;16.0;16.0
product_id_a725d9fa2b43ac4f;esporte_lazer;sports_leisure;sports_leisure;38.0;1731.0;1.0;350.0;20.0;15.0;17.0
product_id_a72a3203d22b57dc;artigos_de_festas;party_supplies;party_supplies;49.0;358.0;1.0;2950.0;33.0;18.0;33.0
product_id_a72f5dc8b80b0e06;perfumaria;perfumery;perfumery;52.0;587.0;1.0;743.0;20.0;13.0;14.0
product_id_a731f2748d084eaf;perfumaria;perfumery;perfumery;58.0;349.0;2.0;400.0;16.0;16.0;22.0
product_id_a7336102eb10f273;utilidades_domesticas;housewares;housewares;60.0;1132.0;4.0;800.0;20.0;12.0;20.0
product_id_a734a1ff27ec27b6;beleza_saude;health_beauty;health_beauty;56.0;740.0;2.0;350.0;22.0;18.0;21.0
product_id_a73730b9024cc50a;moveis_decoracao;furniture_decor;furniture_decor;59.0;456.0;1.0;5200.0;60.0;40.0;45.0
product_id_a73788dc368c586d;esporte_lazer;sports_leisure;sports_leisure;60.0;660.0;5.0;6650.0;93.0;6.0;93.0
product_id_a738e1406b755075;bebes;baby;baby;47.0;235.0;2.0;9400.0;75.0;15.0;50.0
product_id_a73ca9d5af3ce8fc;automotivo;auto;auto;60.0;713.0;1.0;1700.0;16.0;16.0;16.0
product_id_a73fa4d4ff62d4d8;esporte_lazer;sports_leisure;sports_leisure;46.0;1355.0;1.0;2500.0;36.0;38.0;36.0
product_id_a740179417cb9175;moveis_decoracao;furniture_decor;furniture_decor;56.0;1749.0;4.0;1300.0;65.0;3.0;45.0
product_id_a745f3debf602c63;moveis_decoracao;furniture_decor;furniture_decor;41.0;789.0;1.0;950.0;20.0;35.0;20.0
product_id_a747699f9398b19d;perfumaria;perfumery;perfumery;34.0;55.0;1.0;200.0;20.0;12.0;16.0
product_id_a74a8f706cd79f3d;papelaria;stationery;stationery;57.0;83.0;2.0;600.0;20.0;30.0;20.0
product_id_a74b1790f3f1848e;cama_mesa_banho;bed_bath_table;bed_bath_table;41.0;421.0;1.0;750.0;30.0;5.0;25.0
product_id_a74c21b7e195c323;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;40.0;793.0;1.0;100.0;16.0;5.0;16.0
product_id_a74c676c5e167d7b;informatica_acessorios;computers_accessories;computers_accessories;21.0;173.0;1.0;1217.0;21.0;15.0;11.0
product_id_a74d06c95b3d0f5a;relogios_presentes;watches_gifts;watches_gifts;42.0;712.0;1.0;350.0;16.0;12.0;11.0
product_id_a74d96590fb6aa95;moveis_decoracao;furniture_decor;furniture_decor;42.0;1405.0;3.0;150.0;35.0;2.0;25.0
product_id_a74fb3a8c8e2be6c;malas_acessorios;luggage_accessories;luggage_accessories;20.0;590.0;5.0;4200.0;40.0;55.0;15.0
product_id_a750facd617337a4;esporte_lazer;sports_leisure;sports_leisure;50.0;240.0;3.0;150.0;20.0;10.0;20.0
product_id_a755422681717de2;construcao_ferramentas_construcao;construction_tools_construction;construction_tools_construction;57.0;338.0;1.0;2150.0;20.0;8.0;20.0
product_id_a755aa1d34431e78;bebes;baby;baby;56.0;330.0;1.0;150.0;16.0;5.0;16.0
product_id_a755beb99aaf3bcc;instrumentos_musicais;musical_instruments;musical_instruments;47.0;282.0;1.0;625.0;17.0;17.0;17.0
product_id_a757769c4c12fdee;brinquedos;toys;toys;35.0;685.0;4.0;22350.0;80.0;51.0;56.0
product_id_a75e1e19c354d855;telefonia;telephony;telephony;58.0;363.0;1.0;200.0;24.0;21.0;21.0
product_id_a75f5d4a380b1d43;telefonia;telephony;telephony;48.0;451.0;2.0;100.0;19.0;3.0;11.0
product_id_a75f847d7a02c2bb;moveis_sala;furniture_living_room;furniture_living_room;60.0;1054.0;2.0;950.0;21.0;8.0;12.0
product_id_a763895a7f5f157b;brinquedos;toys;toys;30.0;668.0;2.0;4580.0;44.0;35.0;35.0
product_id_a76443a830f06196;livros_interesse_geral;books_general_interest;books_general_interest;24.0;1495.0;3.0;300.0;24.0;3.0;18.0
product_id_a7692dcaf2c66c25;esporte_lazer;sports_leisure;sports_leisure;51.0;302.0;1.0;400.0;20.0;20.0;11.0
product_id_a76952c297255438;brinquedos;toys;toys;27.0;706.0;2.0;250.0;18.0;7.0;17.0
product_id_a76b51c4807eb450;moveis_decoracao;furniture_decor;furniture_decor;32.0;926.0;1.0;600.0;17.0;17.0;17.0
product_id_a76e3d94b0f2fdce;automotivo;auto;auto;53.0;617.0;5.0;1500.0;60.0;8.0;33.0
product_id_a76eac54345a66b3;informatica_acessorios;computers_accessories;computers_accessories;59.0;297.0;2.0;700.0;20.0;50.0;18.0
product_id_a76ec08e48d44333;moveis_sala;furniture_living_room;furniture_living_room;59.0;1025.0;3.0;7100.0;36.0;18.0;20.0
product_id_a76eea6b4354d8a4;esporte_lazer;sports_leisure;sports_leisure;9.0;252.0;1.0;200.0;28.0;5.0;14.0
product_id_a76f83174ad771dc;relogios_presentes;watches_gifts;watches_gifts;38.0;863.0;1.0;285.0;22.0;6.0;15.0
product_id_a770a5877a7529b3;moveis_decoracao;furniture_decor;furniture_decor;33.0;765.0;1.0;15100.0;59.0;20.0;38.0
product_id_a7714bd6c7fb5a9d;beleza_saude;health_beauty;health_beauty;60.0;3292.0;1.0;1800.0;16.0;11.0;15.0
product_id_a771cf8f8b17cee9;cama_mesa_banho;bed_bath_table;bed_bath_table;54.0;675.0;1.0;1800.0;30.0;20.0;70.0
product_id_a77496b2cf4da88d;perfumaria;perfumery;perfumery;41.0;402.0;1.0;225.0;16.0;11.0;11.0
product_id_a775602525d0d33a;utilidades_domesticas;housewares;housewares;57.0;1291.0;1.0;500.0;16.0;25.0;14.0
product_id_a776a2b597a171eb;industria_comercio_e_negocios;industry_commerce_and_business;industry_commerce_and_business;47.0;563.0;2.0;2138.0;77.0;26.0;18.0
product_id_a77762194d8173ac;instrumentos_musicais;musical_instruments;musical_instruments;59.0;650.0;1.0;767.0;17.0;7.0;12.0
product_id_a777bf5bc284dc57;ferramentas_jardim;garden_tools;garden_tools;38.0;693.0;1.0;320.0;16.0;13.0;18.0
product_id_a77b2debadc65f45;cama_mesa_banho;bed_bath_table;bed_bath_table;59.0;289.0;1.0;3400.0;36.0;10.0;35.0
product_id_a77b3e88eea5c37f;informatica_acessorios;computers_accessories;computers_accessories;32.0;338.0;3.0;433.0;16.0;8.0;14.0
product_id_a77bba35a42b691f;relogios_presentes;watches_gifts;watches_gifts;53.0;667.0;3.0;300.0;23.0;15.0;19.0
product_id_a783f6dbee8d66dc;esporte_lazer;sports_leisure;sports_leisure;52.0;237.0;1.0;200.0;16.0;7.0;11.0
product_id_a786759dd1201e43;relogios_presentes;watches_gifts;watches_gifts;47.0;766.0;2.0;250.0;16.0;11.0;11.0
product_id_a7869a8463e307e2;papelaria;stationery;stationery;60.0;638.0;5.0;350.0;20.0;20.0;11.0
product_id_a78db700b28c7b62;utilidades_domesticas;housewares;housewares;47.0;208.0;1.0;1000.0;38.0;39.0;38.0
product_id_a78ea5479954757d;eletrodomesticos;home_appliances;home_appliances;56.0;215.0;1.0;250.0;27.0;13.0;17.0
product_id_a791d537322c270f;brinquedos;toys;toys;42.0;241.0;1.0;1200.0;30.0;16.0;20.0
product_id_a79532d385248ac1;beleza_saude;health_beauty;health_beauty;46.0;99.0;2.0;250.0;20.0;10.0;15.0
product_id_a79662f368e59e56;malas_acessorios;luggage_accessories;luggage_accessories;53.0;473.0;4.0;1050.0;30.0;15.0;15.0
product_id_a79d9da73bdc76fe;brinquedos;toys;toys;49.0;893.0;1.0;600.0;26.0;13.0;41.0
product_id_a79f4ae8fb94e708;bebes;baby;baby;48.0;2296.0;1.0;250.0;16.0;6.0;13.0
product_id_a79fdccfb29e598f;pet_shop;pet_shop;pet_shop;58.0;1483.0;4.0;6700.0;30.0;20.0;40.0
